0.186894;0.560347;0.625250;0.602902;0.489461;0
0.187132;0.560487;0.625627;0.602970;0.489383;0
0.187282;0.560573;0.625862;0.603024;0.489335;0
0.187357;0.560616;0.625978;0.603051;0.489311;0
0.187568;0.560737;0.626303;0.603144;0.489246;0
0.187652;0.560787;0.626441;0.603157;0.489218;0
0.187714;0.560821;0.626533;0.603196;0.489200;0
0.187798;0.560871;0.626670;0.603209;0.489171;0
0.187870;0.560914;0.626784;0.603235;0.489149;0
0.187941;0.560955;0.626896;0.603261;0.489126;0
0.187928;0.560946;0.626870;0.603274;0.489132;0
0.188363;0.561200;0.627560;0.603414;0.488993;0
0.188350;0.561190;0.627533;0.603426;0.488999;0
0.188629;0.561352;0.627976;0.603527;0.488912;0
0.188783;0.561444;0.628225;0.603564;0.488862;0
0.188853;0.561485;0.628337;0.603590;0.488840;0
0.188993;0.561566;0.628559;0.603640;0.488796;0
0.189119;0.561638;0.628755;0.603701;0.488759;0
0.189342;0.561770;0.629117;0.603763;0.488687;0
0.189551;0.561893;0.629452;0.603836;0.488622;0
0.189691;0.561975;0.629677;0.603885;0.488579;0
0.189747;0.562006;0.629760;0.603922;0.488563;0
0.189817;0.562047;0.629873;0.603947;0.488541;0
0.189901;0.562099;0.630015;0.603959;0.488513;0
0.190112;0.562222;0.630354;0.604033;0.488448;0
0.190183;0.562264;0.630469;0.604057;0.488426;0
0.190891;0.562682;0.631614;0.604304;0.488209;0
0.190877;0.562671;0.631585;0.604317;0.488215;0
0.190948;0.562713;0.631702;0.604341;0.488193;0
0.191175;0.562850;0.632078;0.604403;0.488122;0
1.000000;0.449119;0.501276;0.499488;0.478479;0
1.000000;0.447243;0.500160;0.501281;0.478509;0
1.000000;0.446838;0.499912;0.501685;0.478516;0
1.000000;0.443371;0.498668;0.502895;0.478474;0
1.000000;0.440705;0.497448;0.504502;0.478473;0
1.000000;0.438580;0.496509;0.505699;0.478468;0
1.000000;0.438196;0.496268;0.506097;0.478476;0
1.000000;0.433199;0.493935;0.509224;0.478479;0
1.000000;0.432927;0.493726;0.509607;0.478489;0
1.000000;0.430873;0.492751;0.510933;0.478492;0
1.000000;0.429112;0.491923;0.512051;0.478494;0
1.000000;0.428083;0.491477;0.512607;0.478491;0
1.000000;0.425711;0.490229;0.514451;0.478509;0
1.000000;0.426471;0.490046;0.515349;0.478571;0
1.000000;0.426938;0.489945;0.515872;0.478608;0
1.000000;0.422292;0.488051;0.518077;0.478578;0
1.000000;0.421631;0.487771;0.518417;0.478575;0
1.000000;0.421186;0.487539;0.518756;0.478578;0
1.000000;0.420437;0.487175;0.519262;0.478580;0
1.000000;0.420212;0.486995;0.519597;0.478589;0
1.000000;0.419480;0.486767;0.519764;0.478577;0
1.000000;0.419399;0.486683;0.519931;0.478582;0
1.000000;0.418492;0.486352;0.520264;0.478572;0
1.000000;0.417488;0.485933;0.520764;0.478567;0
1.000000;0.414385;0.484596;0.522422;0.478556;0
1.000000;0.413230;0.484211;0.522753;0.478539;0
1.000000;0.412168;0.483781;0.523249;0.478532;0
1.000000;0.411186;0.483304;0.523910;0.478534;0
1.000000;0.408087;0.482167;0.525065;0.478501;0
1.000000;0.407342;0.481744;0.525721;0.478510;0
1.000000;0.406603;0.481388;0.526212;0.478512;0
1.000000;0.405044;0.480725;0.527024;0.478505;0
1.000000;0.405167;0.480625;0.527347;0.478523;0
1.000000;0.403722;0.480054;0.527988;0.478512;0
1.000000;0.403080;0.479662;0.528624;0.478523;0
1.000000;0.402569;0.479363;0.529098;0.478531;0
0.052450;0.490994;0.453504;0.710212;0.436780;3
0.052380;0.491063;0.453832;0.710213;0.436714;3
0.052267;0.491167;0.454316;0.710239;0.436619;3
0.052196;0.491228;0.454595;0.710268;0.436565;3
0.052131;0.491284;0.454847;0.710298;0.436516;3
0.052077;0.491330;0.455061;0.710319;0.436474;3
0.052066;0.491338;0.455092;0.710332;0.436469;3
0.051992;0.491402;0.455380;0.710362;0.436412;3
0.051866;0.491509;0.455859;0.710421;0.436317;3
0.051849;0.491524;0.455930;0.710425;0.436302;3
0.051796;0.491568;0.456126;0.710453;0.436263;3
0.051784;0.491579;0.456172;0.710458;0.436254;3
0.051779;0.491584;0.456194;0.710460;0.436250;3
0.051773;0.491589;0.456217;0.710462;0.436245;3
0.051757;0.491602;0.456277;0.710469;0.436232;3
0.051747;0.491611;0.456315;0.710473;0.436225;3
0.051730;0.491626;0.456384;0.710479;0.436211;3
0.051663;0.491688;0.456668;0.710488;0.436150;3
0.051662;0.491689;0.456674;0.710486;0.436148;3
0.051662;0.491690;0.456679;0.710483;0.436147;3
0.051663;0.491691;0.456683;0.710477;0.436145;3
0.051664;0.491691;0.456684;0.710473;0.436144;3
0.051667;0.491689;0.456681;0.710468;0.436144;3
0.051669;0.491689;0.456679;0.710463;0.436144;3
0.051673;0.491687;0.456672;0.710455;0.436145;3
0.051676;0.491685;0.456666;0.710451;0.436145;3
0.051679;0.491684;0.456660;0.710446;0.436146;3
0.051680;0.491682;0.456655;0.710444;0.436147;3
0.051689;0.491677;0.456635;0.710432;0.436150;3
0.051707;0.491665;0.456586;0.710410;0.436158;3
0.051738;0.491645;0.456504;0.710374;0.436171;3
0.051746;0.491639;0.456481;0.710365;0.436175;3
0.051773;0.491620;0.456404;0.710337;0.436189;3
0.051790;0.491608;0.456354;0.710320;0.436198;3
0.051808;0.491596;0.456300;0.710303;0.436207;3
0.051819;0.491588;0.456268;0.710292;0.436213;3
0.051856;0.491561;0.456155;0.710258;0.436233;3
0.051860;0.491558;0.456143;0.710254;0.436235;3
0.051864;0.491555;0.456129;0.710250;0.436238;3
0.051873;0.491548;0.456101;0.710242;0.436243;3
0.051882;0.491541;0.456073;0.710234;0.436248;3
0.051895;0.491532;0.456031;0.710222;0.436255;3
0.051904;0.491525;0.456003;0.710214;0.436260;3
0.051955;0.491488;0.455843;0.710169;0.436289;3
0.051977;0.491471;0.455775;0.710148;0.436301;3
0.051991;0.491461;0.455732;0.710136;0.436309;3
0.052010;0.491447;0.455672;0.710120;0.436320;3
0.052024;0.491436;0.455626;0.710107;0.436328;3
0.052034;0.491429;0.455596;0.710098;0.436334;3
0.052044;0.491422;0.455565;0.710089;0.436339;3
0.052081;0.491394;0.455446;0.710058;0.436361;3
0.052103;0.491378;0.455375;0.710039;0.436373;3
0.052142;0.491349;0.455250;0.710007;0.436396;3
0.052153;0.491340;0.455215;0.709997;0.436402;3
0.052230;0.491283;0.454966;0.709931;0.436446;3
0.052252;0.491266;0.454894;0.709913;0.436459;3
0.052263;0.491257;0.454857;0.709904;0.436466;3
0.052274;0.491249;0.454821;0.709894;0.436472;3
0.052302;0.491228;0.454731;0.709871;0.436488;3
0.052324;0.491212;0.454660;0.709852;0.436501;3
0.052335;0.491203;0.454625;0.709843;0.436507;3
0.052345;0.491196;0.454591;0.709833;0.436513;3
0.052367;0.491179;0.454521;0.709815;0.436525;3
0.052394;0.491159;0.454431;0.709791;0.436541;3
0.052400;0.491154;0.454412;0.709786;0.436544;3
0.052406;0.491150;0.454395;0.709782;0.436547;3
0.052495;0.491082;0.454098;0.709707;0.436599;3
0.052513;0.491068;0.454038;0.709693;0.436610;3
0.052525;0.491059;0.453998;0.709683;0.436617;3
0.052562;0.491031;0.453873;0.709654;0.436639;3
0.052588;0.491011;0.453786;0.709635;0.436654;3
0.052601;0.491001;0.453742;0.709624;0.436662;3
0.052613;0.490991;0.453699;0.709614;0.436670;3
0.052640;0.490970;0.453608;0.709593;0.436685;3
0.052667;0.490950;0.453517;0.709572;0.436701;3
0.052673;0.490945;0.453495;0.709567;0.436705;3
0.052687;0.490934;0.453450;0.709557;0.436713;3
0.054014;0.500113;0.490256;0.639769;0.407101;3
0.054106;0.500066;0.490142;0.639759;0.407245;3
0.054168;0.500037;0.490072;0.639727;0.407329;3
0.054168;0.500038;0.490074;0.639720;0.407325;3
0.054186;0.500029;0.490054;0.639706;0.407348;3
0.054206;0.500020;0.490031;0.639699;0.407376;3
0.054274;0.499990;0.489959;0.639638;0.407456;3
0.054291;0.499982;0.489941;0.639625;0.407477;3
0.054340;0.499960;0.489888;0.639587;0.407537;3
0.054371;0.499946;0.489854;0.639562;0.407575;3
0.054419;0.499924;0.489800;0.639531;0.407637;3
0.054477;0.499898;0.489737;0.639485;0.407707;3
0.054491;0.499891;0.489722;0.639473;0.407724;3
0.054540;0.499870;0.489671;0.639425;0.407779;3
0.054595;0.499845;0.489611;0.639389;0.407848;3
0.054602;0.499842;0.489604;0.639374;0.407853;3
0.054653;0.499818;0.489547;0.639341;0.407918;3
0.054686;0.499804;0.489512;0.639313;0.407957;3
0.054702;0.499797;0.489497;0.639290;0.407971;3
0.054738;0.499781;0.489456;0.639270;0.408017;3
0.054748;0.499776;0.489445;0.639261;0.408029;3
0.054777;0.499763;0.489414;0.639237;0.408063;3
0.054786;0.499759;0.489404;0.639229;0.408074;3
0.054803;0.499751;0.489385;0.639214;0.408095;3
0.054812;0.499747;0.489375;0.639206;0.408105;3
0.054806;0.499750;0.489384;0.639202;0.408094;3
0.054830;0.499739;0.489357;0.639191;0.408125;3
0.054838;0.499735;0.489348;0.639184;0.408135;3
0.054846;0.499732;0.489339;0.639177;0.408144;3
0.054879;0.499718;0.489306;0.639140;0.408178;3
0.054922;0.499698;0.489257;0.639112;0.408232;3
0.054922;0.499699;0.489259;0.639104;0.408228;3
0.054929;0.499696;0.489252;0.639098;0.408236;3
0.054970;0.499676;0.489205;0.639071;0.408288;3
0.054989;0.499669;0.489187;0.639046;0.408306;3
0.055021;0.499653;0.489149;0.639028;0.408348;3
0.055027;0.499651;0.489142;0.639023;0.408355;3
0.055033;0.499648;0.489136;0.639018;0.408362;3
0.055056;0.499637;0.489111;0.638999;0.408388;3
0.055062;0.499635;0.489105;0.638994;0.408395;3
0.055064;0.499635;0.489105;0.638983;0.408394;3
0.055078;0.499628;0.489088;0.638981;0.408413;3
0.055075;0.499630;0.489093;0.638974;0.408406;3
0.055093;0.499621;0.489071;0.638968;0.408431;3
0.055090;0.499623;0.489077;0.638962;0.408423;3
0.055108;0.499614;0.489055;0.638955;0.408448;3
0.055120;0.499609;0.489044;0.638936;0.408458;3
0.055141;0.499600;0.489022;0.638919;0.408482;3
0.055163;0.499589;0.488995;0.638908;0.408512;3
0.055172;0.499585;0.488985;0.638901;0.408523;3
0.055177;0.499583;0.488980;0.638898;0.408528;3
0.055185;0.499579;0.488970;0.638891;0.408538;3
0.055193;0.499576;0.488964;0.638876;0.408543;3
0.055223;0.499562;0.488928;0.638860;0.408583;3
0.055230;0.499559;0.488922;0.638847;0.408588;3
0.055234;0.499557;0.488918;0.638845;0.408592;3
0.055236;0.499556;0.488916;0.638843;0.408595;3
0.055248;0.499550;0.488901;0.638843;0.408612;3
0.000000;0.511028;0.513566;0.999239;0.478794;3
0.000000;0.511028;0.513566;0.999249;0.478687;3
0.000000;0.511028;0.513566;0.999261;0.478668;3
0.000000;0.511028;0.513566;0.999267;0.478648;3
0.000000;0.511028;0.513566;0.999316;0.478607;3
0.000000;0.511028;0.513566;0.999322;0.478588;3
0.000000;0.511028;0.513566;0.999344;0.478577;3
0.000000;0.511028;0.513566;0.999371;0.478547;3
0.000000;0.511028;0.513566;0.999491;0.478405;3
0.000000;0.511028;0.513566;0.999543;0.478347;3
0.000000;0.511028;0.513566;0.999595;0.478288;3
0.000000;0.511028;0.513566;0.999635;0.478247;3
0.000000;0.511028;0.513566;0.999641;0.478252;3
0.000000;0.511028;0.513566;0.999653;0.478239;3
0.000000;0.511028;0.513566;0.999672;0.478209;3
0.000000;0.511028;0.513566;0.999678;0.478215;3
0.000000;0.511028;0.513566;0.999761;0.478123;3
0.000000;0.511028;0.513566;0.999822;0.478074;3
0.000000;0.511028;0.513566;0.999862;0.478037;3
0.000000;0.511028;0.513566;0.999899;0.478005;3
0.000000;0.511028;0.513566;0.999926;0.477971;3
0.000000;0.511028;0.513566;0.999933;0.477967;3
0.000000;0.511028;0.513566;0.999957;0.477959;3
0.000000;0.511028;0.513566;0.999966;0.477954;3
0.000000;0.511028;0.513566;0.999969;0.477951;3
0.000000;0.511028;0.513566;0.999985;0.477929;3
0.000000;0.511028;0.513566;0.999988;0.477938;3
0.000000;0.511028;0.513566;0.999997;0.477932;3
0.000000;0.511028;0.513566;1.000000;0.477930;3
0.000000;0.511028;0.513566;1.000000;0.477931;3
0.000000;0.511028;0.513566;1.000000;0.477933;3
0.000000;0.511028;0.513566;0.999991;0.477934;3
0.000000;0.511028;0.513566;0.999985;0.477943;3
0.000000;0.511028;0.513566;0.999979;0.477948;3
0.000000;0.511028;0.513566;0.999975;0.477950;3
0.000000;0.511028;0.513566;0.999957;0.477961;3
0.000000;0.511028;0.513566;0.999923;0.477995;3
0.000000;0.511028;0.513566;0.999905;0.478023;3
0.000000;0.511028;0.513566;0.999905;0.478019;3
0.000000;0.511028;0.513566;0.999899;0.478022;3
0.000000;0.511028;0.513566;0.999896;0.478021;3
0.000000;0.511028;0.513566;0.999893;0.478036;3
0.000000;0.511028;0.513566;0.999890;0.478028;3
0.000000;0.511028;0.513566;0.999877;0.478044;3
0.000000;0.511028;0.513566;0.999871;0.478047;3
0.000000;0.511028;0.513566;0.999868;0.478051;3
0.000000;0.511028;0.513566;0.999856;0.478069;3
0.000000;0.511028;0.513566;0.999853;0.478069;3
0.000000;0.511028;0.513566;0.999841;0.478079;3
0.000000;0.511028;0.513566;0.999831;0.478088;3
0.000000;0.511028;0.513566;0.999828;0.478087;3
0.000000;0.511028;0.513566;0.999825;0.478102;3
0.000000;0.511028;0.513566;0.999810;0.478106;3
0.000000;0.511028;0.513566;0.999794;0.478139;3
0.000000;0.511028;0.513566;0.999788;0.478141;3
0.000000;0.511028;0.513566;0.999776;0.478158;3
0.000000;0.511028;0.513566;0.999770;0.478173;3
0.000000;0.511028;0.513566;0.999761;0.478177;3
0.000000;0.511028;0.513566;0.999752;0.478187;3
0.000000;0.511028;0.513566;0.999752;0.478195;3
0.000000;0.511028;0.513566;0.999745;0.478194;3
0.000000;0.511028;0.513566;0.999745;0.478198;3
0.000000;0.511028;0.513566;0.999739;0.478204;3
0.000000;0.511028;0.513566;0.999736;0.478215;3
0.000000;0.511028;0.513566;0.999736;0.478211;3
0.000000;0.511028;0.513566;0.999736;0.478207;3
0.000000;0.511028;0.513566;0.999730;0.478214;3
0.000000;0.511028;0.513566;0.999727;0.478225;3
0.000000;0.511028;0.513566;0.999724;0.478231;3
0.000000;0.511028;0.513566;0.999721;0.478227;3
0.000000;0.511028;0.513566;0.999718;0.478238;3
0.000000;0.511028;0.513566;0.958638;0.564565;3
0.000000;0.511028;0.513566;0.958650;0.564445;3
0.000000;0.511028;0.513566;0.958702;0.564369;3
0.000000;0.511028;0.513566;0.958715;0.564363;3
0.000000;0.511028;0.513566;0.958758;0.564303;3
0.000000;0.511028;0.513566;0.942624;0.563918;3
0.000000;0.511028;0.513566;0.942621;0.564025;3
0.000000;0.511028;0.513566;0.942618;0.564028;3
0.000000;0.511028;0.513566;0.942621;0.564129;3
0.000000;0.511028;0.513566;0.942630;0.564149;3
0.000000;0.511028;0.513566;0.942630;0.564159;3
0.000000;0.511028;0.513566;0.942633;0.564157;3
0.000000;0.511028;0.513566;0.942648;0.564172;3
0.000000;0.511028;0.513566;0.942722;0.564203;3
0.000000;0.511028;0.513566;0.942728;0.564198;3
0.000000;0.511028;0.513566;0.942753;0.564197;3
0.000000;0.511028;0.513566;0.942793;0.564203;3
0.000000;0.511028;0.513566;0.942805;0.564189;3
0.000000;0.511028;0.513566;0.942820;0.564197;3
0.000000;0.511028;0.513566;0.942869;0.564175;3
0.000000;0.511028;0.513566;0.942894;0.564160;3
0.000000;0.511028;0.513566;0.942918;0.564155;3
0.000000;0.511028;0.513566;0.942940;0.564148;3
0.000000;0.511028;0.513566;0.942949;0.564139;3
0.000000;0.511028;0.513566;0.943001;0.564110;3
0.000000;0.511028;0.513566;0.943007;0.564111;3
0.000000;0.511028;0.513566;0.943044;0.564088;3
0.000000;0.511028;0.513566;0.943069;0.564063;3
0.000000;0.511028;0.513566;0.943115;0.564036;3
0.000000;0.511028;0.513566;0.943124;0.564023;3
0.000000;0.511028;0.513566;0.943164;0.563994;3
0.000000;0.511028;0.513566;0.943210;0.563951;3
0.000000;0.511028;0.513566;0.943228;0.563946;3
0.000000;0.511028;0.513566;0.943247;0.563918;3
0.000000;0.511028;0.513566;0.943259;0.563915;3
0.000000;0.511028;0.513566;0.943308;0.563877;3
0.000000;0.511028;0.513566;0.943317;0.563863;3
0.000000;0.511028;0.513566;0.943326;0.563849;3
0.000000;0.511028;0.513566;0.943335;0.563846;3
0.000000;0.511028;0.513566;0.943357;0.563828;3
0.000000;0.511028;0.513566;0.943418;0.563774;3
0.000000;0.511028;0.513566;0.943437;0.563757;3
0.000000;0.511028;0.513566;0.943477;0.563722;3
0.000000;0.511028;0.513566;0.943550;0.563664;3
0.000000;0.511028;0.513566;0.943559;0.563649;3
0.000000;0.511028;0.513566;0.943569;0.563633;3
0.000000;0.511028;0.513566;0.943590;0.563626;3
0.000000;0.511028;0.513566;0.943642;0.563573;3
0.000000;0.511028;0.513566;0.943664;0.563554;3
0.000000;0.511028;0.513566;0.943713;0.563510;3
0.000000;0.511028;0.513566;0.943777;0.563439;3
0.000000;0.511028;0.513566;0.943796;0.563430;3
0.000000;0.511028;0.513566;0.943817;0.563397;3
0.000000;0.511028;0.513566;0.944069;0.563139;3
0.000000;0.511028;0.513566;0.944090;0.563128;3
0.000000;0.511028;0.513566;0.944133;0.563085;3
0.000000;0.511028;0.513566;0.944219;0.562996;3
0.000000;0.511028;0.513566;0.944296;0.562911;3
0.000000;0.511028;0.513566;0.944406;0.562795;3
0.000000;0.511028;0.513566;0.944440;0.562766;3
0.000000;0.511028;0.513566;0.944452;0.562749;3
0.000000;0.511028;0.513566;0.944495;0.562702;3
0.000000;0.511028;0.513566;0.944507;0.562685;3
0.000000;0.511028;0.513566;0.944516;0.562679;3
0.000000;0.511028;0.513566;0.944605;0.562586;3
0.000000;0.511028;0.513566;0.944618;0.562580;3
0.000000;0.511028;0.513566;0.944639;0.562545;3
0.000000;0.511028;0.513566;0.944651;0.562540;3
0.000000;0.511028;0.513566;0.944661;0.562534;3
0.000000;0.511028;0.513566;0.944694;0.562493;3
0.000000;0.511028;0.513566;0.944808;0.562376;3
0.000000;0.511028;0.513566;0.944906;0.562262;3
0.000000;0.511028;0.513566;0.944930;0.562250;3
0.000000;0.511028;0.513566;0.944973;0.562201;3
0.000000;0.511028;0.513566;0.945075;0.562087;3
0.000000;0.511028;0.513566;0.945108;0.562058;3
0.000000;0.511028;0.513566;0.945164;0.561994;3
0.000000;0.511028;0.513566;0.945185;0.561970;3
0.000000;0.511028;0.513566;0.945363;0.561783;3
0.000000;0.511028;0.513566;0.945427;0.561714;3
0.000000;0.511028;0.513566;0.945437;0.561697;3
0.000000;0.511028;0.513566;0.945525;0.561603;3
0.000000;0.511028;0.513566;0.945645;0.561480;3
0.000000;0.511028;0.513566;0.945710;0.561408;3
0.000000;0.511028;0.513566;0.945731;0.561385;3
0.000000;0.511028;0.513566;0.945786;0.561320;3
0.000000;0.511028;0.513566;0.945808;0.561308;3
0.000000;0.511028;0.513566;0.945875;0.561226;3
0.174840;0.551693;0.602062;0.758931;0.549679;0
0.175035;0.551800;0.602330;0.758940;0.549596;0
0.175423;0.552005;0.602846;0.759025;0.549440;0
0.175743;0.552175;0.603272;0.759097;0.549312;0
0.175980;0.552301;0.603589;0.759147;0.549218;0
0.176104;0.552367;0.603756;0.759174;0.549168;0
0.176364;0.552506;0.604106;0.759227;0.549065;0
0.176498;0.552577;0.604287;0.759255;0.549012;0
0.176585;0.552624;0.604406;0.759269;0.548977;0
0.176923;0.552805;0.604864;0.759340;0.548843;0
0.177221;0.552966;0.605269;0.759398;0.548726;0
0.177648;0.553195;0.605851;0.759485;0.548558;0
0.177793;0.553273;0.606050;0.759514;0.548501;0
0.177848;0.553303;0.606124;0.759528;0.548480;0
0.177940;0.553353;0.606252;0.759543;0.548444;0
0.178229;0.553509;0.606650;0.759601;0.548331;0
0.178902;0.553875;0.607581;0.759731;0.548070;0
0.179307;0.554095;0.608141;0.759819;0.547915;0
0.179779;0.554353;0.608801;0.759906;0.547734;0
0.179983;0.554464;0.609086;0.759950;0.547656;0
0.180077;0.554516;0.609219;0.759964;0.547620;0
0.180274;0.554623;0.609494;0.760008;0.547546;0
0.180669;0.554841;0.610053;0.760081;0.547396;0
